t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz],[V],[V],[A],?S [VA],?P [W],?Q [var],cos ?,Label
231.032,119.113,120.405,118.438,208.081,206.964,204.949,1.09027,0.943136,0.765406,0.243486,129.865,113.558,90.6531,-116.485,-103.563,-80.5987,46.6657,35.2714,32.6986,0.896963,0.911983,0.889089,1.81552,1.85897,1.61298,60.0246,119.319,206.665,0.932937,334.077,-300.647,114.636,0.899932,0
231.047,119.113,120.405,118.438,208.081,206.964,204.949,1.09027,0.943136,0.765406,0.243486,129.865,113.558,90.6531,-116.485,-103.563,-80.5987,46.6657,35.2714,32.6986,0.896963,0.911983,0.889089,1.81552,1.85897,1.61298,60.0246,119.319,206.665,0.932937,334.077,-300.647,114.636,0.899932,0
231.063,119.113,120.405,118.438,208.081,206.964,204.949,1.09027,0.943136,0.765406,0.243486,129.865,113.558,90.6531,-116.485,-103.563,-80.5987,46.6657,35.2714,32.6986,0.896963,0.911983,0.889089,1.81552,1.85897,1.61298,60.0246,119.319,206.665,0.932937,334.077,-300.647,114.636,0.899932,0
231.079,119.113,120.405,118.438,208.081,206.964,204.949,1.09027,0.943136,0.765406,0.243486,129.865,113.558,90.6531,-116.485,-103.563,-80.5987,46.6657,35.2714,32.6986,0.896963,0.911983,0.889089,1.81552,1.85897,1.61298,60.0246,119.319,206.665,0.932937,334.077,-300.647,114.636,0.899932,0
231.11,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.125,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.141,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.172,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.188,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.204,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.219,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.25,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.266,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.282,119.097,120.374,118.474,208.012,206.973,204.991,1.07544,0.935366,0.767262,0.2445,128.082,112.594,90.9004,-115.929,-102.803,-80.8979,45.3015,34.9414,32.0277,0.90512,0.913037,0.889962,1.8444,1.99769,1.71531,60.0246,119.315,206.659,0.926022,331.576,-299.63,112.271,0.903653,0
231.313,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.329,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.344,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.36,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.391,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.407,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.422,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.454,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.469,119.095,120.397,118.509,208.005,207.039,205.029,1.07158,0.93736,0.758326,0.247822,127.62,112.856,89.8687,-116.061,-104.445,-81.1646,45.0749,34.2501,29.8692,0.909429,0.925473,0.903147,1.84169,1.98329,1.73391,60.0246,119.334,206.691,0.922422,330.344,-301.67,109.194,0.913201,0
231.485,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.247822,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.5,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.532,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.547,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.563,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.579,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.61,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.625,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.641,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.672,119.081,120.373,118.519,207.968,207.024,205.031,1.06595,0.938101,0.7611,0.24432,126.935,112.922,90.2049,-115.516,-104.562,-81.6116,44.6222,34.5193,29.8282,0.910042,0.925969,0.904736,1.80615,1.95033,1.7345,60.0246,119.325,206.675,0.921717,330.062,-301.69,108.97,0.914041,0
231.688,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.24432,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.704,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.719,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.75,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.766,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.782,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.813,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.829,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.844,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.86,119.063,120.454,118.525,208.04,207.137,204.966,1.06713,0.939561,0.758908,0.245059,127.056,113.174,89.9494,-115.597,-104.737,-81.3848,44.9357,34.6427,30.0083,0.909806,0.925447,0.904785,1.82661,1.95653,1.72148,60.0246,119.347,206.714,0.921868,330.18,-301.718,109.587,0.913799,0
231.891,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
231.907,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
231.922,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
231.954,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
231.969,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
231.985,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232.032,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232.047,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232.063,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232.079,119.079,120.456,118.517,208.064,207.122,204.974,1.06666,0.939466,0.75753,0.245294,127.017,113.164,89.7799,-115.632,-104.75,-81.3112,44.9349,34.5857,29.945,0.910365,0.925648,0.905673,1.81761,1.96267,1.71699,60.0246,119.351,206.72,0.921218,329.961,-301.693,109.466,0.91433,0
232.11,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.125,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.141,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.172,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.188,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.204,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.219,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.25,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.266,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.282,119.075,120.439,118.501,208.048,207.09,204.958,1.07017,0.939854,0.759106,0.24545,127.43,113.195,89.9546,-115.825,-104.514,-81.1969,45.884,35.283,30.9684,0.908929,0.923303,0.902643,1.81243,1.9672,1.71426,60.0246,119.338,206.698,0.923044,330.58,-301.536,112.135,0.91214,0
232.313,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.329,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.344,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.36,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.391,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.407,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.422,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.454,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.469,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
232.485,119.075,120.385,118.535,207.952,207.068,205.04,1.07121,0.942966,0.759488,0.250896,127.554,113.519,90.0258,-115.926,-104.625,-81.4832,46.508,35.9896,30.6971,0.908836,0.921652,0.90511,1.8111,1.97989,1.69666,60.0246,119.331,206.687,0.924554,331.098,-302.034,113.195,0.912217,0
