t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos (phi)1,cos (phi)2,cos (phi)3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],Tot S [VA],Tot P [W],Tot Q [var],cos(phi),Label
5.406,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.422,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.437,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.469,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.484,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.5,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.515,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.547,103.921,111.952,114.119,186.757,200.965,183.643,3.08362,2.89859,1.00456,1.31988,320.455,324.504,114.64,57.011,-51.1787,-32.2215,256.465,289.333,63.4901,0.177907,0.157714,0.281067,2.59423,1.87794,2.07455,59.9594,109.998,190.455,2.32893,759.598,-26.3891,609.288,0.0347409,2
5.562,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.578,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.609,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.625,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.64,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.672,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.687,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.703,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.734,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.47758,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.75,99.4023,109.356,109.221,181.645,195.986,172.664,3.43495,2.95581,0.768181,1.24321,341.442,323.235,83.9014,109.583,-13.8456,63.5228,321.215,320.737,48.2981,0.320943,0.0428346,0.757113,2.75712,1.91196,2.22423,59.9594,105.993,183.431,2.38631,748.578,159.26,690.25,0.212751,2
5.765,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.797,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.797,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.812,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.844,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.859,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.875,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.906,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.922,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.937,104.198,111.71,110.927,187.703,197.576,180.53,2.90027,2.50326,0.721428,1.24321,302.203,279.638,80.0261,66.1046,-21.3246,33.9088,233.674,235.084,35.9467,0.218742,0.0762579,0.423721,2.46145,1.7971,2.03271,59.9594,108.945,188.603,2.04165,661.868,78.6887,504.705,0.118889,2
5.953,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
5.984,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.015,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.047,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.062,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.078,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.109,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.125,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
6.14,124.004,125.625,122.959,217.089,215.439,212.804,2.04257,1.91348,1.7662,0.266346,253.286,240.381,217.171,-242.888,-231.342,-208.703,49.4123,42.0585,34.1952,0.958946,0.962399,0.961005,1.8662,1.86634,1.70785,59.9594,124.196,215.111,1.90742,710.839,-682.933,125.666,0.960743,2
5.5,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.531,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.547,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.562,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.594,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.609,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.625,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.641,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.672,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.687,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.703,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.734,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.75,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.766,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.781,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.812,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.828,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.844,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.875,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.891,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.906,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.922,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.953,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.969,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
5.984,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.016,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.031,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.047,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.062,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.094,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.109,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.125,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.141,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.172,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.187,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.203,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
6.234,112.335,123.758,116.694,208.42,208.691,193.919,2.47111,1.84752,1.21194,1.01189,277.592,228.646,141.427,-77.3087,-188.819,-95.5087,264.102,123.403,99.4705,0.278497,0.825815,0.675321,1.97613,1.80295,1.75963,59.9902,117.596,203.677,1.84353,647.665,-361.637,486.975,0.55837,1
