t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],?S [VA],?P [W],?Q [var],cos ?,Label
38.625,120.073,121.449,119.925,209.459,209.338,207.241,1.3294,1.21521,1.12776,0.269095,159.625,147.586,135.246,-151.883,-138.337,-129.239,39.7474,41.7256,28.7654,0.951497,0.937335,0.955579,1.7397,1.70861,1.55402,60.0113,120.482,208.679,1.22412,442.457,-419.459,110.238,0.948021,0
38.641,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.672,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.687,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.703,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.734,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.75,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.766,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.781,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.812,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.272398,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.828,120.138,121.426,119.942,209.523,209.317,207.301,1.35222,1.22874,1.13174,0.271948,162.454,149.201,135.743,-154.113,-140.036,-129.643,41.295,41.177,29.2726,0.948658,0.938576,0.955059,1.91062,1.63038,1.69998,60.0113,120.502,208.714,1.23757,447.398,-423.792,111.745,0.947238,0
38.844,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.875,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.891,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.906,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.922,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.953,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.969,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
38.984,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
39.016,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
39.031,120.132,121.462,119.934,209.554,209.389,207.233,1.34072,1.23078,1.13435,0.271948,161.064,149.494,136.047,-152.94,-139.852,-130.239,39.9846,41.3593,28.3108,0.94956,0.935507,0.957305,2.1024,1.81232,1.74,60.0113,120.509,208.726,1.23529,446.604,-423.031,109.655,0.947215,0
39.047,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.062,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.094,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.109,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.125,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.141,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.172,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.187,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.203,120.12,121.464,119.883,209.525,209.343,207.203,1.33892,1.22068,1.12669,0.272151,160.831,148.269,135.071,-152.644,-138.67,-129.148,40.4297,41.1129,28.7597,0.949098,0.935263,0.956152,1.96584,1.97476,1.73025,60.0113,120.489,208.69,1.22876,444.17,-420.462,110.302,0.946625,0
39.234,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.25,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.266,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.281,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.312,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.328,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.344,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.375,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.391,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.406,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.422,120.143,121.578,119.987,209.614,209.544,207.334,1.34975,1.2393,1.14416,0.269658,162.163,150.672,137.284,-153.646,-140.767,-131.226,40.4411,41.5388,28.182,0.947481,0.934263,0.955872,1.64386,2.16733,1.685,60.0113,120.569,208.83,1.2444,450.119,-425.639,110.162,0.945616,0
39.453,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.469,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.484,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.516,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.531,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.547,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.562,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.594,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.609,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.625,119.996,121.412,119.885,209.361,209.287,207.126,1.32831,1.21563,1.12239,0.270812,159.392,147.592,134.558,-151.113,-137.579,-128.564,39.7248,41.6616,28.4708,0.948056,0.93216,0.955454,1.49908,2.11132,1.69723,60.0113,120.431,208.591,1.22211,441.542,-417.256,109.857,0.944997,0
39.641,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.672,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.687,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.703,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.734,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.75,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.766,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.781,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.812,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.828,120.028,121.365,119.878,209.38,209.226,207.131,1.34044,1.22322,1.12546,0.269413,160.89,148.456,134.919,-152.34,-138.753,-128.494,41.3847,41.5665,29.4464,0.946854,0.934637,0.952378,1.60436,1.94149,1.65319,60.0113,120.424,208.579,1.22971,444.265,-419.586,112.397,0.944449,0
39.844,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.875,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.891,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.906,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.922,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.953,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.969,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
39.984,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
40.016,120.113,121.479,119.971,209.555,209.444,207.242,1.34352,1.24307,1.14793,0.263254,161.374,151.007,137.718,-152.69,-141.097,-131.407,40.7664,42.8174,29.284,0.946188,0.934375,0.954179,2.00104,1.71656,1.47986,60.0113,120.521,208.747,1.24484,450.099,-425.195,112.868,0.94467,0
40.031,120.002,121.42,119.854,209.374,209.314,207.055,1.33425,1.22633,1.1339,0.263254,160.113,148.901,135.902,-150.904,-138.638,-129.4,40.3283,42.5878,28.8661,0.942486,0.93108,0.952156,1.99167,1.69603,1.32007,60.0113,120.425,208.581,1.23149,444.916,-418.943,111.782,0.941623,0
40.047,120.002,121.42,119.854,209.374,209.314,207.055,1.33425,1.22633,1.1339,0.267126,160.113,148.901,135.902,-150.904,-138.638,-129.4,40.3283,42.5878,28.8661,0.942486,0.93108,0.952156,1.99167,1.69603,1.32007,60.0113,120.425,208.581,1.23149,444.916,-418.943,111.782,0.941623,0
40.062,120.002,121.42,119.854,209.374,209.314,207.055,1.33425,1.22633,1.1339,0.267126,160.113,148.901,135.902,-150.904,-138.638,-129.4,40.3283,42.5878,28.8661,0.942486,0.93108,0.952156,1.99167,1.69603,1.32007,60.0113,120.425,208.581,1.23149,444.916,-418.943,111.782,0.941623,0
40.094,120.002,121.42,119.854,209.374,209.314,207.055,1.33425,1.22633,1.1339,0.267126,160.113,148.901,135.902,-150.904,-138.638,-129.4,40.3283,42.5878,28.8661,0.942486,0.93108,0.952156,1.99167,1.69603,1.32007,60.0113,120.425,208.581,1.23149,444.916,-418.943,111.782,0.941623,0
40.109,120.002,121.42,119.854,209.374,209.314,207.055,1.33425,1.22633,1.1339,0.267126,160.113,148.901,135.902,-150.904,-138.638,-129.4,40.3283,42.5878,28.8661,0.942486,0.93108,0.952156,1.99167,1.69603,1.32007,60.0113,120.425,208.581,1.23149,444.916,-418.943,111.782,0.941623,0
